seller_type,bedroom,layout_type,property_type,locality,price,area,furnish_type,bathroom
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,2,BHK,Apartment,Saket,"13,000",1050,Semi-Furnished,2 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,Sector-B Vasant Kunj,"18,500",750,Semi-Furnished,1 bathrooms
OWNER,1,BHK,Apartment,New Ashok Nagar,"10,000",550,Furnished,1 bathrooms
OWNER,3,BHK,Independent Floor,Malviya Nagar,"65,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Neeti Bagh,"65,000",1500,Semi-Furnished,2 bathrooms
OWNER,1,BHK,Apartment,Green Park,"25,000",1200,Furnished,1 bathrooms
AGENT,2,BHK,Apartment,Sector 13 Dwarka,"16,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Sector 13 Dwarka,"16,000",1100,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,Sector-7 Rohini,"15,000",580,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,000",350,Unfurnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"15,500",550,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"13,000",600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,000",350,Unfurnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"15,500",550,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"13,000",750,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"15,500",600,Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,000",600,Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,000",600,Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"15,000",550,Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"5,500",300,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent House,New Ashok Nagar,"7,500",450,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,500",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"18,000",700,Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"6,500",450,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,000",500,Unfurnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"15,500",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"8,500",400,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Independent Floor,New Ashok Nagar,"23,000",1200,Unfurnished,2 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"9,000",500,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"10,000",500,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",300,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",350,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,000",400,Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"15,000",450,Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"8,500",300,Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",250,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",300,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",300,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",250,Semi-Furnished,NorthEast facing
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",250,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,000",550,Semi-Furnished,2 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"8,000",300,Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,500",450,Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"17,000",600,Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"8,500",400,Unfurnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,000",550,Unfurnished,2 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"12,500",550,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"13,000",600,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,000",600,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"5,000",250,Unfurnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",250,Unfurnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,000",550,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"8,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"8,000",350,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"11,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"7,500",450,Unfurnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"12,500",600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"15,000",750,Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"11,500",550,Unfurnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"9,000",550,Unfurnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"10,000",550,Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,000",650,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"7,500",450,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"7,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"9,000",450,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"14,000",750,Semi-Furnished,2 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"10,000",450,Semi-Furnished,1 bathrooms
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",250,Semi-Furnished,NorthEast facing
AGENT,1,RK,Studio Apartment,New Ashok Nagar,"6,000",250,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,Lajpat Nagar,"16,000",500,Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Vasant Vihar,1.25,2500,Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Sector 22 Dwarka,"21,000",1500,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Sector 22 Dwarka,"21,000",1600,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"28,000",1800,Semi-Furnished,3 bathrooms
AGENT,2,BHK,Apartment,Sector 22 Dwarka,"23,000",1500,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"30,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"25,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"30,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"29,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"29,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"26,000",1800,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"30,000",2000,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"29,000",2000,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Sector 22 Dwarka,"35,000",2430,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"30,000",1890,Semi-Furnished,4 bathrooms
AGENT,2,BHK,Apartment,Sector 22 Dwarka,"24,000",1500,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 23 Dwarka,"26,000",1800,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Sector 22 Dwarka,"27,000",2000,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"27,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"28,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"29,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"27,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"31,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"28,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"27,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"29,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"29,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"35,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"35,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 23 Dwarka,"25,000",1700,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 23 Dwarka,"25,000",1600,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"25,000",1600,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"28,000",1800,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"26,000",1700,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"28,000",1750,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"23,000",1700,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Sector 12 Dwarka,"24,000",1200,Semi-Furnished,
AGENT,2,BHK,Apartment,Sector 22 Dwarka,"23,000",1400,Semi-Furnished,1 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"26,000",2000,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Sector 22 Dwarka,"28,000",2540,Semi-Furnished,4 bathrooms
AGENT,2,BHK,Apartment,Sector 22 Dwarka,"24,000",1310,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"32,000",2400,Furnished,
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"30,000",1760,Semi-Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"28,000",1560,Semi-Furnished,3 bathrooms
AGENT,4,BHK,Apartment,Sector 22 Dwarka,"35,000",2430,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Sector 22 Dwarka,"30,000",1890,Semi-Furnished,4 bathrooms
AGENT,3,BHK,Apartment,Sector 6 Dwarka,"32,000",1750,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Sector 6 Dwarka,"23,000",1250,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Apartment,Sector 6 Dwarka,"23,000",1250,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Sector 6 Dwarka,"32,000",1750,Semi-Furnished,2 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
AGENT,3,BHK,Apartment,Safdarjung Enclave,"85,000",2674,Furnished,3 bathrooms
OWNER,1,RK,Studio Apartment,New Ashok Nagar,"6,000",400,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"8,500",350,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"10,000",500,Semi-Furnished,1 bathrooms
AGENT,2,BHK,Independent Floor,New Ashok Nagar,"11,000",550,Semi-Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"11,000",500,Furnished,1 bathrooms
AGENT,1,BHK,Independent Floor,New Ashok Nagar,"7,500",400,Semi-Furnished,1 bathrooms
OWNER,2,BHK,Independent Floor,Ghitorni,"22,000",1600,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 23 Dwarka,"14,000",980,Semi-Furnished,2 bathrooms
AGENT,2,BHK,Independent Floor,Sector 23 Dwarka,"14,000",980,Semi-Furnished,2 bathrooms
